Variables="X","Y","P","temp","RHO","S","phase"

Zone I=    20,J=    40, F=POINT
 72.131000 161.88438 5073869.1 107.94736 70.389146 1.8023073 1.4736842
 73.285980 161.88438 4349030.6 92.526315 60.333554 1.5448348 1.2631578
 74.440960 161.88438 3624192.2 77.105263 50.277961 1.2873624 1.0526315
 75.595940 161.88438 2899353.7 61.684210 40.222369 1.0298899 0.8421052
 76.750920 161.88438 2174515.3 46.263157 30.166777 0.7724174 0.6315789
 77.905900 161.88438 1449676.8 30.842105 20.111184 0.5149449 0.4210526
 79.060880 161.88438 724838.44 15.421052 10.055592 0.2574724 0.2105263
 80.215860 161.88438       0.0       0.0       0.0       0.0       0.0
 58.271240 162.43084 13509208.     293.0 187.36343 4.9054285       4.0
 59.426220 162.43084 12798197. 277.57894 177.50220 4.6472480 3.7894736
 60.581200 162.43084 12087186. 262.15789 167.64096 4.3890676 3.5789473
 61.736180 162.43084 11376175. 246.73684 157.77973 4.1308871 3.3684210
 62.891160 162.43084 10665164. 231.31578 147.91850 3.8727067 3.1578947
 64.046140 162.43084 9954153.6 215.89473 138.05726 3.6145262 2.9473684
 65.201120 162.43084 9243142.7 200.47368 128.19603 3.3563458 2.7368421
 66.356100 162.43084 8532131.7 185.05263 118.33480 3.0981653 2.5263157
 67.511080 162.43084 7821120.7 169.63157 108.47356 2.8399849 2.3157894
 68.666060 162.43084 7110109.7 154.21052 98.612334 2.5818044 2.1052631
 69.821040 162.43084 6399098.8 138.78947 88.751101 2.3236240 1.8947368
 70.976020 162.43084 5688087.8 123.36842 78.889867 2.0654435 1.6842105
 72.131000 162.43084 4977076.8 107.94736 69.028634 1.8072631 1.4736842
 73.285980 162.43084 4266065.8 92.526315 59.167400 1.5490826 1.2631578
 74.440960 162.43084 3555054.8 77.105263 49.306167 1.2909022 1.0526315
 75.595940 162.43084 2844043.9 61.684210 39.444933 1.0327217 0.8421052
 76.750920 162.43084 2133032.9 46.263157 29.583700 0.7745413 0.6315789
 77.905900 162.43084 1422021.9 30.842105 19.722466 0.5163608 0.4210526
 79.060880 162.43084 711010.97 15.421052 9.8612334 0.2581804 0.2105263
 80.215860 162.43084       0.0       0.0       0.0       0.0       0.0
 58.271240 162.97730 13246486.     293.0 183.67061 4.9188798       4.0
 59.426220 162.97730 12549303. 277.57894 174.00374 4.6599914 3.7894736
 60.581200 162.97730 11852119. 262.15789 164.33686 4.4011030 3.5789473
 61.736180 162.97730 11154936. 246.73684 154.66999 4.1422146 3.3684210
 62.891160 162.97730 10457752. 231.31578 145.00311 3.8833262 3.1578947
 64.046140 162.97730 9760569.1 215.89473 135.33624 3.6244378 2.9473684
 65.201120 162.97730 9063385.6 200.47368 125.66936 3.3655493 2.7368421
 66.356100 162.97730 8366202.1 185.05263 116.00249 3.1066609 2.5263157
 67.511080 162.97730 7669018.6 169.63157 106.33562 2.8477725 2.3157894
 68.666060 162.97730 6971835.0 154.21052 96.668745 2.5888841 2.1052631
 69.821040 162.97730 6274651.5 138.78947 87.001871 2.3299957 1.8947368
 70.976020 162.97730 5577468.0 123.36842 77.334996 2.0711073 1.6842105
 72.131000 162.97730 4880284.5 107.94736 67.668122 1.8122189 1.4736842
 73.285980 162.97730 4183101.0 92.526315 58.001247 1.5533304 1.2631578
 74.440960 162.97730 3485917.5 77.105263 48.334372 1.2944420 1.0526315
 75.595940 162.97730 2788734.0 61.684210 38.667498 1.0355536 0.8421052
 76.750920 162.97730 2091550.5 46.263157 29.000623 0.7766652 0.6315789
 77.905900 162.97730 1394367.0 30.842105 19.333749 0.5177768 0.4210526
 79.060880 162.97730 697183.50 15.421052 9.6668745 0.2588884 0.2105263
 80.215860 162.97730       0.0       0.0       0.0       0.0       0.0
 58.271240 163.52376 12983764.     293.0 179.97779 4.9323312       4.0
 59.426220 163.52376 12300408. 277.57894 170.50528 4.6727348 3.7894736
 60.581200 163.52376 11617052. 262.15789 161.03276 4.4131384 3.5789473
 61.736180 163.52376 10933696. 246.73684 151.56025 4.1535420 3.3684210
 62.891160 163.52376 10250340. 231.31578 142.08773 3.8939457 3.1578947
 64.046140 163.52376 9566984.5 215.89473 132.61521 3.6343493 2.9473684
 65.201120 163.52376 8883628.5 200.47368 123.14270 3.3747529 2.7368421
 66.356100 163.52376 8200272.5 185.05263 113.67018 3.1151565 2.5263157
 67.511080 163.52376 7516916.4 169.63157 104.19767 2.8555601 2.3157894
 68.666060 163.52376 6833560.4 154.21052 94.725156 2.5959638 2.1052631
 69.821040 163.52376 6150204.3 138.78947 85.252641 2.3363674 1.8947368
 70.976020 163.52376 5466848.3 123.36842 75.780125 2.0767710 1.6842105
 72.131000 163.52376 4783492.2 107.94736 66.307609 1.8171746 1.4736842
 73.285980 163.52376 4100136.2 92.526315 56.835094 1.5575782 1.2631578
 74.440960 163.52376 3416780.2 77.105263 47.362578 1.2979819 1.0526315
 75.595940 163.52376 2733424.1 61.684210 37.890062 1.0383855 0.8421052
 76.750920 163.52376 2050068.1 46.263157 28.417547 0.7787891 0.6315789
 77.905900 163.52376 1366712.0 30.842105 18.945031 0.5191927 0.4210526
 79.060880 163.52376 683356.04 15.421052 9.4725156 0.2595963 0.2105263
 80.215860 163.52376       0.0       0.0       0.0       0.0       0.0
 58.271240 164.07023 12721042.     293.0 176.28497 4.9457826       4.0
 59.426220 164.07023 12051514. 277.57894 167.00682 4.6854782 3.7894736
 60.581200 164.07023 11381985. 262.15789 157.72866 4.4251739 3.5789473
 61.736180 164.07023 10712457. 246.73684 148.45050 4.1648695 3.3684210
 62.891160 164.07023 10042928. 231.31578 139.17235 3.9045652 3.1578947
 64.046140 164.07023 9373400.0 215.89473 129.89419 3.6442608 2.9473684
 65.201120 164.07023 8703871.4 200.47368 120.61603 3.3839565 2.7368421
 66.356100 164.07023 8034342.8 185.05263 111.33788 3.1236521 2.5263157
 67.511080 164.07023 7364814.3 169.63157 102.05972 2.8633478 2.3157894
 68.666060 164.07023 6695285.7 154.21052 92.781567 2.6030434 2.1052631
 69.821040 164.07023 6025757.1 138.78947 83.503411 2.3427391 1.8947368
 70.976020 164.07023 5356228.5 123.36842 74.225254 2.0824347 1.6842105
 72.131000 164.07023 4686700.0 107.94736 64.947097 1.8221304 1.4736842
 73.285980 164.07023 4017171.4 92.526315 55.668940 1.5618260 1.2631578
 74.440960 164.07023 3347642.8 77.105263 46.390783 1.3015217 1.0526315
 75.595940 164.07023 2678114.2 61.684210 37.112627 1.0412173 0.8421052
 76.750920 164.07023 2008585.7 46.263157 27.834470 0.7809130 0.6315789
 77.905900 164.07023 1339057.1 30.842105 18.556313 0.5206086 0.4210526
 79.060880 164.07023 669528.57 15.421052 9.2781567 0.2603043 0.2105263
 80.215860 164.07023       0.0       0.0       0.0       0.0       0.0
 58.271240 164.61669 12458321.     293.0 172.59216 4.9592339       4.0
 59.426220 164.61669 11802619. 277.57894 163.50836 4.6982216 3.7894736
 60.581200 164.61669 11146918. 262.15789 154.42456 4.4372093 3.5789473
 61.736180 164.61669 10491217. 246.73684 145.34076 4.1761970 3.3684210
 62.891160 164.61669 9835516.5 231.31578 136.25696 3.9151847 3.1578947
 64.046140 164.61669 9179815.4 215.89473 127.17317 3.6541723 2.9473684
 65.201120 164.61669 8524114.3 200.47368 118.08937 3.3931600 2.7368421
 66.356100 164.61669 7868413.2 185.05263 109.00557 3.1321477 2.5263157
 67.511080 164.61669 7212712.1 169.63157 99.921776 2.8711354 2.3157894
 68.666060 164.61669 6557011.0 154.21052 90.837978 2.6101231 2.1052631
 69.821040 164.61669 5901309.9 138.78947 81.754181 2.3491108 1.8947368
 70.976020 164.61669 5245608.8 123.36842 72.670383 2.0880985 1.6842105
 72.131000 164.61669 4589907.7 107.94736 63.586585 1.8270861 1.4736842
 73.285980 164.61669 3934206.6 92.526315 54.502787 1.5660738 1.2631578
